,Date,Time,City,Type
,2018-01-13,,Willingbor,129F E Mva/Fire
,2018-01-14,03:04:33,Burl City,132 E UnkMedEmrg
,2018-01-14,04:07:26,Burl Twp,117 E Falls
,2018-01-14,06:35:04,Burl City,131 E Uncon
,2018-01-14,07:21:12,Burl City,106 E Breathin
,2018-01-14,08:04:46,Willingbor,113 E Diabetic
,2018-01-14,08:39:51,Burl City,106 E Breathin
,2018-01-14,10:13:08,Burl Twp,132 E UnkMedEmrg
,2018-01-14,10:36:27,Edgewater,110 E ChestPain
,2018-01-14,11:38:19,Burl City,106 E Breathin
,2018-01-14,11:38:46,Burl Twp,117 E Falls
,2018-01-14,15:07:49,Edgewater,125 E Psychiat
,2018-01-14,16:54:57,Edgewater,104 E AsltRape
,2018-01-14,18:49:57,Willingbor,125 E Psychiat
,2018-01-14,13:03:34,Burl City,114 E Water Res
,2018-01-14,19:03:01,Edgewater,131 E Uncon
,2018-01-14,20:12:26,Burl City,110 E ChestPain
,2018-01-14,22:27:09,Burl City,125 E Psychiat
,2018-01-15,23:20:29,Willingbor,132 E UnkMedEmrg
,2018-01-15,23:52:13,Burl City,112 E Convulsn
,2018-01-15,00:42:03,Burl Twp,106 E Breathin
,2018-01-15,02:16:19,Burl Twp,131 E Uncon
,2018-01-15,07:01:11,Florence,110 E ChestPain
,2018-01-15,09:47:31,Edgewater,132 E UnkMedEmrg
,2018-01-15,09:27:43,Burl Twp,110 E ChestPain
,2018-01-15,16:51:30,Burl Twp,117 E Falls
,2018-01-15,18:11:52,Burl City,132 E UnkMedEmrg
,2018-01-15,17:31:16,Edgewater,106 E Breathin
,2018-01-15,18:21:28,Edgewater,106 E Breathin
,2018-01-15,22:45:50,Burl Twp,117 E Falls
,2018-01-15,23:12:43,Burl Twp,123 E Overdose
,2018-01-16,23:38:12,Burl Twp,117 E Falls
,2018-01-16,00:10:58,Burl Twp,106 E Breathin
,2018-01-16,01:19:59,Burl City,117 E Falls
,2018-01-16,02:26:31,Edgewater,112 E Convulsn
,2018-01-16,08:26:27,Burl Twp,131 E Uncon
,2018-01-16,08:18:53,Burl Twp,106 E Breathin
,2018-01-16,09:52:36,Burl Twp,101 E AbdmPain
,2018-01-16,09:45:01,Edgewater,125 E Psychiat
,2018-01-16,10:24:56,Edgewater,123 E Overdose
,2018-01-16,11:35:46,Burl Twp,106 E Breathin
,2018-01-16,12:27:48,Burl Twp,117 E Falls
,2018-01-16,13:59:53,Burl City,129F E Mva/Fire
,2018-01-16,13:47:49,Burl Twp,106 E Breathin
,2018-01-16,14:26:59,Burl Twp,131 E Uncon
,2018-01-16,14:28:46,Burl City,132 E UnkMedEmrg
,2018-01-16,15:56:57,Burl City,132 E UnkMedEmrg
,2018-01-16,15:45:28,Burl Twp,132 E UnkMedEmrg
,2018-01-16,17:04:26,Burl Twp,132 E UnkMedEmrg
,2018-01-16,17:13:02,Burl City,128 E Stroke
,2018-01-16,17:41:07,Burl City,131 E Uncon
,2018-01-16,18:03:13,Burl Twp,125 E Psychiat
,2018-01-16,18:35:59,Burl Twp,132 E UnkMedEmrg
,2018-01-16,19:43:12,Burl Twp,132 E UnkMedEmrg
,2018-01-16,19:22:47,Florence,105 E BackPain
,2018-01-16,20:59:20,Burl Twp,101 E AbdmPain
,2018-01-16,21:29:59,Burl Twp,106 E Breathin
,2018-01-16,21:14:38,Burl Twp,131 E Uncon
,2018-01-17,00:51:32,Springfld,121 E Hemrhage
,2018-01-17,02:22:29,Burl Twp,110 E ChestPain
,2018-01-17,03:14:25,Burl Twp,105 E BackPain
,2018-01-17,07:46:58,Willingbor,132 E UnkMedEmrg
,2018-01-17,08:22:08,Burl City,117 E Falls
,2018-01-17,08:47:23,Burl City,101 E AbdmPain
,2018-01-17,09:30:49,Burl City,132 E UnkMedEmrg
,2018-01-17,11:15:39,Burl City,125 E Psychiat
,2018-01-17,13:05:28,Springfld,117 E Falls
,2018-01-17,16:13:03,Willingbor,131 E Uncon
,2018-01-17,17:10:24,Burl Twp,128 E Stroke
,2018-01-17,21:22:57,Burl Twp,132 E UnkMedEmrg
,2018-01-18,01:24:00,Burl Twp,101 E AbdmPain
,2018-01-18,02:52:20,Burl Twp,132 E UnkMedEmrg
,2018-01-18,04:03:36,Burl Twp,117 E Falls
,2018-01-18,05:14:49,Burl City,117 E Falls
,2018-01-18,06:37:24,Burl Twp,106 E Breathin
,2018-01-18,08:43:57,Edgewater,117 E Falls
,2018-01-18,09:35:38,Burl City,132 E UnkMedEmrg
,2018-01-18,10:50:19,Burl Twp,131 E Uncon
,2018-01-18,11:24:49,Burl City,121 E Hemrhage
,2018-01-18,11:38:16,Burl City,110 E ChestPain
,2018-01-18,12:36:40,Burl Twp,131 E Uncon
,2018-01-18,13:01:13,Florence,110 E ChestPain
,2018-01-18,14:23:32,Burl Twp,112 E Convulsn
,2018-01-18,13:38:40,Edgewater,132 E UnkMedEmrg
,2018-01-18,14:00:37,Edgewater,112 E Convulsn
,2018-01-18,15:11:33,Burl Twp,112 E Convulsn
,2018-01-18,15:04:33,Burl City,132 E UnkMedEmrg
,2018-01-18,16:14:16,Burl Twp,106 E Breathin
,2018-01-18,18:12:53,Beverly,112 E Convulsn
,2018-01-18,18:23:26,Burl Twp,106 E Breathin
,2018-01-18,19:07:53,Westampton,137 E CoverAsn
,2018-01-18,19:10:56,Burl City,109 E Arrest
,2018-01-18,18:38:15,Burl City,113 E Diabetic
,2018-01-18,21:36:40,Burl Twp,132 E UnkMedEmrg
,2018-01-18,20:33:04,Edgewater,11 F StrctrFire
,2018-01-18,22:49:13,Burl Twp,132 E UnkMedEmrg
,2018-01-19,23:13:33,Burl Twp,130 E Trauma
,2018-01-19,06:53:32,Burl City,132 E UnkMedEmrg
,2018-01-19,09:25:37,Willingbor,106 E Breathin
,2018-01-19,09:24:26,Burl City,125 E Psychiat
,2018-01-19,10:28:35,Burl Twp,16 F Alarms
,2018-01-19,10:54:35,Burl Twp,117 E Falls
,2018-01-19,11:41:49,Burl Twp,132 E UnkMedEmrg
,2018-01-19,11:41:49,Burl Twp,132 E UnkMedEmrg
,2018-01-19,12:28:17,Burl City,119 E Heart
,2018-01-19,13:36:46,Burl City,131 E Uncon
,2018-01-19,15:03:05,Burl City,106 E Breathin
,2018-01-19,14:08:41,Burl Twp,131 E Uncon
,2018-01-19,14:29:15,Burl Twp,132 E UnkMedEmrg
,2018-01-19,15:39:16,Edgewater,126 E SickPers
,2018-01-19,17:53:33,Burl City,117 E Falls
,2018-01-19,21:10:25,Burl Twp,123 E Overdose
,2018-01-20,02:30:15,Willingbor,110 E ChestPain
,2018-01-20,03:12:14,Willingbor,129F E Mva/Fire
,2018-01-20,08:27:41,Springfld,117 E Falls
,2018-01-20,08:28:29,Burl Twp,132 E UnkMedEmrg
,2018-01-20,08:57:32,Willingbor,110 E ChestPain
,2018-01-20,09:35:49,Edgewater,117 E Falls
,2018-01-20,10:24:13,Burl City,106 E Breathin
,2018-01-20,10:37:58,Burl City,125 E Psychiat
,2018-01-20,12:04:40,Edgewater,125 E Psychiat
,2018-01-20,13:01:05,Burl Twp,131 E Uncon
,2018-01-20,13:33:25,Burl Twp,106 E Breathin
,2018-01-20,15:10:28,Burl City,129F E Mva/Fire
,2018-01-20,15:16:42,Burl City,101 E AbdmPain
,2018-01-20,15:10:28,Burl City,129F E Mva/Fire
,2018-01-20,17:05:44,Willingbor,130 E Trauma
,2018-01-20,19:45:29,Burl City,131 E Uncon
,2018-01-20,21:02:20,Burl City,131 E Uncon
,2018-01-20,20:26:36,Burl City,132 E UnkMedEmrg
,2018-01-20,22:05:37,Burl Twp,112 E Convulsn
,2018-01-20,22:13:09,Edgewater,129 E AccInjry
,2018-01-21,00:49:27,Burl City,125 E Psychiat
,2018-01-21,02:06:59,Burl Twp,121 E Hemrhage
,2018-01-21,02:56:25,Willingbor,106 E Breathin
,2018-01-21,03:06:24,Burl Twp,117 E Falls
,2018-01-21,05:03:14,Burl Twp,101 E AbdmPain
,2018-01-21,05:25:13,Burl Twp,106 E Breathin
,2018-01-21,06:03:55,Burl Twp,132 E UnkMedEmrg
,2018-01-21,05:16:57,Westampton,133 E TrfcEntp
,2018-01-21,09:00:09,Burl Twp,128 E Stroke
,2018-01-21,10:27:01,Edgewater,117 E Falls
,2018-01-21,12:21:56,Burl City,116 E EyeProb
,2018-01-21,12:14:54,Burl Twp,121 E Hemrhage
,2018-01-21,13:03:35,Burl Twp,132 E UnkMedEmrg
,2018-01-21,13:11:57,Burl City,117 E Falls
,2018-01-21,13:52:15,Willingbor,110 E ChestPain
,2018-01-21,14:34:27,Burl Twp,132 E UnkMedEmrg
,2018-01-21,18:34:37,Burl City,132 E UnkMedEmrg
,2018-01-21,18:41:47,Florence,132 E UnkMedEmrg
,2018-01-21,20:33:51,Edgewater,132 E UnkMedEmrg
,2018-01-22,01:12:07,Burl Twp,126 E SickPers
,2018-01-22,01:24:35,Edgewater,132 E UnkMedEmrg
,2018-01-22,00:40:52,Burl Twp,131 E Uncon
,2018-01-22,02:16:40,Beverly,126 E SickPers
,2018-01-22,02:39:06,Burl Twp,109 E Arrest
,2018-01-22,05:58:08,Edgewater,117 E Falls
,2018-01-22,06:28:52,Burl Twp,132 E UnkMedEmrg
,2018-01-22,06:02:31,Burl Twp,132 E UnkMedEmrg
,2018-01-22,07:47:35,Burl City,117 E Falls
,2018-01-22,07:39:47,Burl Twp,101 E AbdmPain
,2018-01-22,09:43:31,Burl City,131 E Uncon
,2018-01-22,10:28:20,Burl Twp,132 E UnkMedEmrg
,2018-01-22,10:46:05,Burl Twp,131 E Uncon
,2018-01-22,10:32:54,Edgewater,106 E Breathin
,2018-01-22,10:21:15,Edgewater,123 E Overdose
,2018-01-22,12:28:08,Burl Twp,109 E Arrest
,2018-01-22,12:29:00,Burl Twp,110 E ChestPain
,2018-01-22,12:42:42,Burl City,132 E UnkMedEmrg
,2018-01-22,12:35:37,Burl City,110 E ChestPain
,2018-01-22,13:49:25,Burl Twp,125 E Psychiat
,2018-01-22,14:10:10,Burl Twp,132 E UnkMedEmrg
,2018-01-22,14:07:53,Beverly,132 E UnkMedEmrg
,2018-01-22,14:39:39,Beverly,132 E UnkMedEmrg
,2018-01-22,14:56:19,Burl Twp,125 E Psychiat
,2018-01-22,16:23:42,Burl City,132 E UnkMedEmrg
,2018-01-22,15:10:51,Burl Twp,132 E UnkMedEmrg
,2018-01-22,15:54:24,Florence,110 E ChestPain
,2018-01-22,18:00:47,Burl City,119 E Heart
,2018-01-22,18:47:19,Burl Twp,101 E AbdmPain
,2018-01-22,19:50:03,Willingbor,112 E Convulsn
,2018-01-23,23:05:54,Burl Twp,132 E UnkMedEmrg
,2018-01-23,22:51:53,Burl City,109 E Arrest
,2018-01-23,01:18:56,Burl Twp,117 E Falls
,2018-01-23,01:09:53,Beverly,127 E Pentrwnd
,2018-01-23,07:29:54,Edgewater,126 E SickPers
,2018-01-23,07:38:37,Burl Twp,129 E AccInjry
,2018-01-23,07:47:06,Beverly,117 E Falls
,2018-01-23,09:08:50,Burl City,126 E SickPers
,2018-01-23,10:11:25,Edgewater,125 E Psychiat
,2018-01-23,10:00:34,Burl Twp,106 E Breathin
,2018-01-23,11:08:56,Burl Twp,126 E SickPers
,2018-01-23,11:55:41,Burl Twp,110 E ChestPain
,2018-01-23,12:00:10,Burl City,131 E Uncon
,2018-01-23,12:38:45,Burl Twp,102 E AlergcReac
,2018-01-23,13:47:22,Burl Twp,117 E Falls
,2018-01-23,14:17:46,Burl Twp,132 E UnkMedEmrg
,2018-01-23,14:01:32,Burl Twp,117 E Falls
,2018-01-23,15:07:55,Willingbor,112 E Convulsn
,2018-01-23,14:55:35,Burl Twp,125 E Psychiat
,2018-01-23,15:48:21,Willingbor,110 E ChestPain
,2018-01-23,15:35:18,Burl Twp,112 E Convulsn
,2018-01-23,16:24:24,Burl City,132 E UnkMedEmrg
,2018-01-23,17:17:12,Burl City,117 E Falls
,2018-01-23,17:28:46,Burl City,110 E ChestPain
,2018-01-23,18:27:56,Beverly,125 E Psychiat
,2018-01-23,20:20:22,Burl City,132 E UnkMedEmrg
,2018-01-23,21:09:13,Burl City,125 E Psychiat
,2018-01-23,21:09:13,Burl City,125 E Psychiat
,2018-01-23,22:27:50,Burl City,125 E Psychiat
,2018-01-24,06:46:44,Burl City,125 E Psychiat
,2018-01-24,06:36:21,Edgewater,132 E UnkMedEmrg
,2018-01-24,07:39:30,Edgewater,117 E Falls
,2018-01-24,08:31:25,Edgewater,106 E Breathin
,2018-01-24,09:15:55,Burl Twp,119 E Heart
,2018-01-24,09:34:47,Burl Twp,110 E ChestPain
,2018-01-24,09:15:09,Beverly,119 E Heart
,2018-01-24,10:33:27,Burl City,106 E Breathin
,2018-01-24,10:31:50,Burl Twp,106 E Breathin
,2018-01-24,11:42:17,Burl City,110 E ChestPain
,2018-01-24,12:10:49,Burl City,117 E Falls
,2018-01-24,12:10:15,Burl Twp,119 E Heart
,2018-01-24,13:23:59,Beverly,117 E Falls
,2018-01-24,15:27:44,Burl Twp,106 E Breathin
,2018-01-24,15:54:41,Florence,110 E ChestPain
,2018-01-24,18:35:17,Burl Twp,123 E Overdose
,2018-01-24,19:31:47,Burl City,117 E Falls
,2018-01-24,19:21:43,Edgewater,125 E Psychiat
,2018-01-24,19:48:21,Burl City,132 E UnkMedEmrg
,2018-01-25,00:21:13,Burl City,124 E Pregnant
,2018-01-25,00:29:17,Burl Twp,106 E Breathin
,2018-01-25,02:20:16,Burl Twp,110 E ChestPain
,2018-01-25,06:05:14,Willingbor,110 E ChestPain
,2018-01-25,07:15:57,Willingbor,131 E Uncon
,2018-01-25,08:38:03,Beverly,132 E UnkMedEmrg
,2018-01-25,08:33:15,Burl City,110 E ChestPain
,2018-01-25,09:30:49,Willingbor,101 E AbdmPain
,2018-01-25,09:49:42,Edgewater,125 E Psychiat
,2018-01-25,10:28:48,Burl Twp,132 E UnkMedEmrg
,2018-01-25,10:59:09,Willingbor,126 E SickPers
,2018-01-25,11:54:43,Edgewater,110 E ChestPain
,2018-01-25,11:22:53,Beverly,106 E Breathin
,2018-01-25,12:26:51,Edgewater,110 E ChestPain
,2018-01-25,12:04:37,Edgewater,124 E Pregnant
,2018-01-25,13:32:03,Burl Twp,131 E Uncon
,2018-01-25,13:43:59,Burl Twp,131 E Uncon
,2018-01-25,14:08:36,Burl Twp,112 E Convulsn
,2018-01-25,14:26:05,Burl City,106 E Breathin
,2018-01-25,21:08:44,Burl City,117 E Falls
,2018-01-25,21:13:24,Burl Twp,101 E AbdmPain
,2018-01-25,22:52:36,Burl Twp,101 E AbdmPain
,2018-01-26,04:03:33,Burl Twp,121 E Hemrhage
,2018-01-26,05:11:19,Burl Twp,112 E Convulsn
,2018-01-26,05:12:33,Burl Twp,131 E Uncon
,2018-01-26,06:21:33,Burl City,134 E SpclAssn
,2018-01-26,09:04:20,Burl Twp,106 E Breathin
,2018-01-26,11:38:18,Florence,DUP E Duplicate
,2018-01-26,11:53:49,Willingbor,106 E Breathin
,2018-01-26,11:44:22,Burl Twp,112 E Convulsn
,2018-01-26,12:12:13,Beverly,132 E UnkMedEmrg
,2018-01-26,12:49:59,Burl Twp,129 E AccInjry
,2018-01-26,13:05:03,Willingbor,132 E UnkMedEmrg
,2018-01-26,14:19:41,Burl Twp,132 E UnkMedEmrg
,2018-01-26,13:41:00,Burl City,125 E Psychiat
,2018-01-26,15:18:36,Burl Twp,110 E ChestPain
,2018-01-26,16:48:51,"Beverly
C",129F E Mva/Fire
,2018-01-26,17:13:25,Burl Twp,117 E Falls
,2018-01-26,17:55:05,Burl City,125 E Psychiat
,2018-01-26,18:58:20,Burl City,132 E UnkMedEmrg
,2018-01-26,19:05:07,Burl City,134 E SpclAssn
,2018-01-26,19:21:36,Willingbor,110 E ChestPain
,2018-01-26,19:38:13,Burl Twp,121 E Hemrhage
,2018-01-27,23:59:36,Burl Twp,132 E UnkMedEmrg
,2018-01-27,01:38:34,Burl City,117 E Falls
,2018-01-27,02:09:16,Westampton,117 E Falls
,2018-01-27,02:29:40,Burl City,132 E UnkMedEmrg
,2018-01-27,08:45:31,Burl Twp,128 E Stroke
,2018-01-27,08:56:45,Florence,126 E SickPers
,2018-01-27,09:47:45,Burl City,126 E SickPers
,2018-01-27,10:36:46,Burl Twp,110 E ChestPain
,2018-01-27,11:34:53,Willingbor,117 E Falls
,2018-01-27,11:38:11,Willingbor,132 E UnkMedEmrg
,2018-01-27,14:04:22,Burl Twp,118 E Headache
,2018-01-27,15:12:05,Burl Twp,131 E Uncon
,2018-01-27,14:13:36,Burl City,132 E UnkMedEmrg
,2018-01-27,15:02:30,Westampton,125 E Psychiat
,2018-01-27,15:50:34,Springfld,133 E TrfcEntp
,2018-01-27,16:42:16,Burl City,110 E ChestPain
,2018-01-27,17:23:17,Burl Twp,125 E Psychiat
,2018-01-27,17:23:17,Burl Twp,125 E Psychiat
,2018-01-27,18:45:41,Burl City,117 E Falls
,2018-01-27,19:16:22,Edgewater,117 E Falls
,2018-01-27,19:37:37,Burl City,132 E UnkMedEmrg
,2018-01-27,20:57:47,Burl City,132 E UnkMedEmrg
,2018-01-28,00:49:37,Edgewater,117 E Falls
,2018-01-28,02:33:24,Burl Twp,129 E AccInjry
,2018-01-28,04:26:07,Edgewater,132 E UnkMedEmrg
,2018-01-28,07:23:47,Edgewater,132 E UnkMedEmrg
,2018-01-28,07:55:46,Burl Twp,112 E Convulsn
,2018-01-28,08:50:08,Burl Twp,106 E Breathin
,2018-01-28,10:35:19,Edgewater,109 E Arrest
,2018-01-28,09:43:00,Burl City,113 E Diabetic
,2018-01-28,12:30:49,Springfld,117 E Falls
,2018-01-28,14:47:43,Burl City,117 E Falls
,2018-01-28,15:54:21,Burl City,119 E Heart
,2018-01-28,15:41:29,Willingbor,131 E Uncon
,2018-01-28,17:20:32,Burl City,132 E UnkMedEmrg
,2018-01-28,17:31:32,Willingbor,106 E Breathin
,2018-01-28,18:00:39,Burl City,110 E ChestPain
,2018-01-28,17:55:32,Burl City,131 E Uncon
,2018-01-28,18:19:26,Burl Twp,126 E SickPers
,2018-01-29,01:19:54,Burl City,101 E AbdmPain
,2018-01-29,02:12:55,Burl Twp,117 E Falls
,2018-01-29,05:51:50,Burl Twp,132 E UnkMedEmrg
,2018-01-29,05:39:50,Burl Twp,112 E Convulsn
,2018-01-29,06:44:56,Burl City,110 E ChestPain
,2018-01-29,07:39:05,Edgewater,117 E Falls
,2018-01-29,08:46:00,Burl Twp,117 E Falls
,2018-01-29,09:23:24,Beverly,126 E SickPers
,2018-01-29,10:32:19,Burl Twp,110 E ChestPain
,2018-01-29,10:31:23,Edgewater,132 E UnkMedEmrg
,2018-01-29,11:23:03,Florence,132 E UnkMedEmrg
,2018-01-29,11:08:48,Florence,117 E Falls
,2018-01-29,12:24:10,Burl City,110 E ChestPain
,2018-01-29,12:40:24,Burl City,125 E Psychiat
,2018-01-29,13:25:42,Burl Twp,106 E Breathin
,2018-01-29,13:58:00,Edgewater,117 E Falls
,2018-01-29,14:54:34,Springfld,128 E Stroke
,2018-01-29,17:07:16,Burl Twp,132 E UnkMedEmrg
,2018-01-29,17:50:03,Burl Twp,110 E ChestPain
,2018-01-29,18:15:09,Edgewater,112 E Convulsn
,2018-01-29,22:19:51,Burl City,132 E UnkMedEmrg
,2018-01-29,22:21:33,Burl Twp,106 E Breathin
,2018-01-29,21:53:04,Edgewater,106 E Breathin
,2018-01-29,22:55:55,Burl Twp,126 E SickPers
,2018-01-30,01:31:47,Edgewater,113 E Diabetic
,2018-01-30,08:26:17,Florence,106 E Breathin
,2018-01-30,09:25:09,Edgewater,132 E UnkMedEmrg
,2018-01-30,09:50:54,Burl Twp,106 E Breathin
,2018-01-30,11:40:11,Burl Twp,132 E UnkMedEmrg
,2018-01-30,11:23:17,Burl Twp,132 E UnkMedEmrg
,2018-01-30,12:29:21,Burl Twp,123 E Overdose
,2018-01-30,15:20:40,Burl City,117 E Falls
,2018-01-30,15:13:35,Burl City,128 E Stroke
,2018-01-30,15:54:40,Burl Twp,125 E Psychiat
,2018-01-30,15:32:37,Burl City,117 E Falls
,2018-01-30,19:43:19,Burl Twp,125 E Psychiat
,2018-01-30,20:27:46,Burl City,132 E UnkMedEmrg
,2018-01-30,21:03:35,Burl Twp,117 E Falls
,2018-01-30,23:19:14,Burl City,117 E Falls
,2018-01-31,00:44:44,Beverly,126 E SickPers
,2018-01-31,06:51:00,Burl City,117 E Falls
,2018-01-31,07:59:40,Beverly,105 E BackPain
,2018-01-31,09:18:39,Burl Twp,110 E ChestPain
,2018-01-31,08:18:48,Beverly,126 E SickPers
,2018-01-31,09:20:55,Burl Twp,110 E ChestPain
,2018-01-31,09:55:12,Burl Twp,119 E Heart
,2018-01-31,11:06:45,Burl Twp,132 E UnkMedEmrg
,2018-01-31,12:39:59,Burl City,117 E Falls
,2018-01-31,14:47:35,Burl Twp,132 E UnkMedEmrg
,2018-01-31,16:10:35,Florence,117 E Falls
,2018-01-31,17:52:21,Edgewater,101 E AbdmPain
,2018-01-31,17:26:54,Burl Twp,132 E UnkMedEmrg
,2018-01-31,18:37:04,Edgewater,117 E Falls
,2018-01-31,19:31:33,Edgewater,132 E UnkMedEmrg
,2018-01-31,19:13:22,Burl Twp,132 E UnkMedEmrg
,2018-01-31,20:47:34,Edgewater,125 E Psychiat
,2018-01-31,22:13:11,Burl Twp,104 E AsltRape
,2018-02-01,00:56:41,Burl Twp,119 E Heart
,2018-02-01,04:52:44,Burl Twp,132 E UnkMedEmrg
,2018-02-01,07:43:32,Burl Twp,117 E Falls
,2018-02-01,08:22:40,Edgewater,117 E Falls
,2018-02-01,09:05:09,Beverly,132 E UnkMedEmrg
,2018-02-01,08:51:56,Burl City,129 E AccInjry
,2018-02-01,09:37:04,Burl Twp,131 E Uncon
,2018-02-01,09:51:32,Burl Twp,112 E Convulsn
,2018-02-01,10:24:44,Beverly,131 E Uncon
,2018-02-01,13:06:10,Burl Twp,110 E ChestPain
,2018-02-01,14:05:02,Burl Twp,110 E ChestPain
,2018-02-01,14:32:52,Edgewater,132 E UnkMedEmrg
,2018-02-01,14:57:42,Edgewater,117 E Falls
,2018-02-01,15:45:09,Burl Twp,132 E UnkMedEmrg
,2018-02-01,15:31:06,Burl City,110 E ChestPain
,2018-02-01,16:01:43,Burl Twp,102 E AlergcReac
,2018-02-01,:  :,Burl Twp,132 E UnkMedEmrg
,2018-02-01,19:37:05,Burl Twp,132 E UnkMedEmrg
,2018-02-01,19:49:09,Edgewater,132 E UnkMedEmrg
,2018-02-01,19:47:44,Burl Twp,113 E Diabetic
,2018-02-01,20:33:59,Burl City,110 E ChestPain
,2018-02-01,21:34:33,Burl Twp,112 E Convulsn
,2018-02-01,20:12:09,Burl Twp,132 E UnkMedEmrg
,2018-02-01,22:29:15,Burl Twp,106 E Breathin
,2018-02-01,22:52:46,Burl City,110 E ChestPain
,2018-02-02,01:51:40,Florence,132 E UnkMedEmrg
,2018-02-02,07:05:38,Edgewater,110 E ChestPain
,2018-02-02,11:22:12,Beverly,132 E UnkMedEmrg
,2018-02-02,12:40:33,Burl Twp,131 E Uncon
,2018-02-02,14:09:34,Burl City,131 E Uncon
,2018-02-02,14:44:58,Burl Twp,106 E Breathin
,2018-02-02,14:58:21,Burl City,117 E Falls
,2018-02-02,16:10:41,Burl City,119 E Heart
,2018-02-02,15:52:23,Edgewater,106 E Breathin
,2018-02-02,17:16:24,Burl Twp,129 E AccInjry
,2018-02-02,18:15:18,Edgewater,131 E Uncon
,2018-02-02,18:00:11,Burl City,11 F StrctrFire
,2018-02-02,19:20:13,Burl City,132 E UnkMedEmrg
,2018-02-02,20:00:08,Burl Twp,112 E Convulsn
,2018-02-02,20:17:57,Beverly,119 E Heart
,2018-02-02,21:22:36,Burl City,131 E Uncon
,2018-02-02,22:05:23,Burl Twp,132 E UnkMedEmrg
,2018-02-02,22:16:06,Burl Twp,132 E UnkMedEmrg
,2018-02-02,22:36:53,Edgewater,110 E ChestPain
,2018-02-03,01:39:40,Burl City,132 E UnkMedEmrg
,2018-02-03,08:36:49,Burl Twp,117 E Falls
,2018-02-03,10:17:54,Burl Twp,112 E Convulsn
,2018-02-03,11:41:14,Burl Twp,106 E Breathin
,2018-02-03,11:56:08,Willingbor,117 E Falls
,2018-02-03,11:41:59,Beverly,132 E UnkMedEmrg
,2018-02-03,12:01:18,Burl Twp,117 E Falls
,2018-02-03,13:31:53,Willingbor,132 E UnkMedEmrg
,2018-02-03,14:06:41,Burl Twp,131 E Uncon
,2018-02-03,14:33:41,Burl City,101 E AbdmPain
,2018-02-03,15:49:39,Burl City,117 E Falls
,2018-02-03,15:16:23,Burl City,129 E AccInjry
,2018-02-03,15:58:46,"Beverly
C",117 E Falls
,2018-02-03,16:27:47,Burl Twp,117 E Falls
,2018-02-03,16:51:42,Burl City,120 E Exposure
,2018-02-03,17:35:28,Burl Twp,131 E Uncon
,2018-02-03,17:31:59,Burl Twp,132 E UnkMedEmrg
,2018-02-03,20:09:30,Burl Twp,126 E SickPers
,2018-02-03,22:46:28,"Beverly
C",132 E UnkMedEmrg
,2018-02-04,00:08:05,Burl Twp,117 E Falls
,2018-02-04,01:24:31,Edgewater,129 E AccInjry
,2018-02-04,03:19:41,Burl Twp,117 E Falls
,2018-02-04,09:06:01,Burl City,112 E Convulsn
,2018-02-04,10:50:25,Burl City,132 E UnkMedEmrg
,2018-02-04,11:26:51,Burl Twp,110 E ChestPain
,2018-02-04,12:14:14,Burl Twp,132 E UnkMedEmrg
,2018-02-04,11:40:31,Burl Twp,106 E Breathin
,2018-02-04,11:56:39,Burl Twp,132 E UnkMedEmrg
,2018-02-04,12:45:19,Burl Twp,132 E UnkMedEmrg
,2018-02-04,13:26:38,Burl Twp,106 E Breathin
,2018-02-04,12:35:41,Burl City,107 E Burns
,2018-02-04,14:29:53,Beverly,132 E UnkMedEmrg
,2018-02-04,15:29:16,Burl City,129 E AccInjry
,2018-02-04,17:02:46,Edgewater,132 E UnkMedEmrg
,2018-02-04,16:25:53,Burl Twp,117 E Falls
,2018-02-04,19:43:11,Edgewater,131 E Uncon
,2018-02-04,22:35:33,Burl City,14 F Brush
,2018-02-04,22:14:20,Edgewater,125 E Psychiat
,2018-02-04,23:02:43,Edgewater,126 E SickPers
,2018-02-05,23:20:50,Burl Twp,125 E Psychiat
,2018-02-05,22:54:18,Burl City,132 E UnkMedEmrg
,2018-02-05,23:31:10,Burl City,104 E AsltRape
,2018-02-05,23:58:04,Burl City,119 E Heart
,2018-02-05,01:04:18,Burl Twp,112 E Convulsn
,2018-02-05,01:09:42,Burl Twp,105 E BackPain
,2018-02-05,02:48:42,Burl City,133 E TrfcEntp
,2018-02-05,04:46:50,Burl City,119 E Heart
,2018-02-05,06:39:03,Burl City,106 E Breathin
,2018-02-05,06:52:45,Burl Twp,117 E Falls
,2018-02-05,06:38:28,BrdntwnTwp,117 E Falls
,2018-02-05,07:47:16,Edgewater,129F E Mva/Fire
,2018-02-05,07:35:14,Burl Twp,113 E Diabetic
,2018-02-05,08:15:29,Burl Twp,106 E Breathin
,2018-02-05,08:01:20,Mansfield,117 E Falls
,2018-02-05,07:25:53,Edgewater,126 E SickPers
,2018-02-05,08:45:15,Burl Twp,110 E ChestPain
,2018-02-05,09:42:12,Burl Twp,110 E ChestPain
,2018-02-05,11:07:12,Burl City,132 E UnkMedEmrg
,2018-02-05,13:08:58,Burl Twp,125 E Psychiat
,2018-02-05,19:26:20,Burl Twp,106 E Breathin
,2018-02-05,20:05:14,Burl Twp,129 E AccInjry
,2018-02-05,20:29:19,Burl Twp,106 E Breathin
,2018-02-05,20:33:47,Burl Twp,132 E UnkMedEmrg
